created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Jan 10 15:48:43 +0000 2023;1612838856189169666;"AD (17) dan MF (14) pelaku pembunuhan bocah SD di Maros, Sulawesi Selatan, kebingungan usai membunuh korbannya. Jasad... https://t.co/rClTkbjRjc";0;1;0;2;in;1186946650595418116;1612838856189169666;voidotid;https://twitter.com/voidotid/status/1612838856189169666
Tue Jan 10 05:28:06 +0000 2023;1612682673201500161;"Seorang anak berinisial D di Kota Makassar, Sulawesi Selatan, ditemukan dalam keadaan meninggal usai dilaporkan hilang oleh orang tuanya. Dua remaja yang diduga pelaku penculikan dan pembunuhan pun ditangkap  #MedcomID   https://t.co/dhxvNUJzmW";0;0;0;0;in;902837643024539651;1612682673201500161;medcom_id;https://twitter.com/medcom_id/status/1612682673201500161
Tue Jan 03 10:16:22 +0000 2023;1610218503042121728;"Guru Besar Universitas Hasanuddin Makassar, Sulawesi Selatan, Said Karim berpendapat tidak ada unsur pembunuhan berencana dalam kasus tewasnya Brigadir Nofriansyah Yosua Hutabarat alias Brigadir J. #brigadirJ #ferdysambo  https://t.co/OQ9hBPHpMN";0;0;0;0;in;891906384794599424;1610218503042121728;RADARSOLO_;https://twitter.com/RADARSOLO_/status/1610218503042121728
Tue Jan 03 08:10:44 +0000 2023;1610186886336901128;"Ahli dari Universitas Hasanuddin Makassar, Sulawesi Selatan, Prof Said Karim yang diajukan kubu Ferdy Sambo menyampaikan unsur pembunuhan berencana, hal itu langsung diprotes Jaksa. #FerdySambo #BrigadirJ  https://t.co/D5gxGJCBzi";0;0;0;0;in;1430542109044477958;1610186886336901128;chatnews_id;https://twitter.com/chatnews_id/status/1610186886336901128
Mon Nov 07 05:29:47 +0000 2022;1589490276317351937;"Kasus tewasnya seorang gadis dengan 26 luka tusukan di sekujur tubuhnya di Gowa, Sulawesi Selatan akhirnya terungkap. Pelaku pembunuhan, berhasil diringkus oleh tim gabungan Resmob Polda Sulsel, dan Reskrim Polres Gowa, pada Minggu dini hari. https://t.co/ns6OyEyJew https://t.co/K4pyEKrXco";0;1;0;1;in;3306771829;1589490276317351937;CNNIDdaily;https://twitter.com/CNNIDdaily/status/1589490276317351937
Sun Nov 06 13:18:33 +0000 2022;1589245856993378307;"Kronologi Pembunuhan Wanita oleh Teman Kencan Usai Berhubungan Intim di Gowa Sulawesi Selatan https://t.co/H71UrF4TN9";0;0;0;0;in;1559334091;1589245856993378307;sinergia_news;https://twitter.com/sinergia_news/status/1589245856993378307
Wed Nov 02 12:34:41 +0000 2022;1587785265527279616;"Kebrutalan Westerling bukan hanya membantai 40 ribu orang di Sulawesi Selatan, aksi kejinya pun terekam di Medan dan Bandung.  Bersama Sultan Hamid II dia memerintahkan pembunuhan terhadap tentara Siliwangi dalam peristiwa ANgkatan Perang Ratu Adil (APRA).";0;1;0;0;in;129643275;1587779348714893312;sejutaluka;https://twitter.com/sejutaluka/status/1587785265527279616
Sun Oct 23 05:16:47 +0000 2022;1584051184662642689;"Bayi berusia 4 bulan di Sulawesi Selatan, meninggal dunia usai diduga dibanting oleh pamannya sendiri. #pembunuhan  https://t.co/Y69jaSZPVJ";0;0;0;0;in;350668803;1584051184662642689;indozonemedia;https://twitter.com/indozonemedia/status/1584051184662642689
Sat Oct 22 12:24:00 +0000 2022;1583796311207268354;"BIADAB ! 😡😡😡  IBLIS BERWUJUD MANUSIA INI MEMBANTING BAYI HINGGA KEP*LA H*NCUR 😭💔  Innalilahi wa Inna ilaihi raji’un, telah terjadi pembunuhan seorang bayi Balita 4 bulan si dusun parenggi desa. mattoangin kec. Bantimurung Sulawesi Selatan. Pukul 04 .00 WITA (dini hari) https://t.co/uU7kdkO8nZ";5;12;21;26;in;1354961064;1583796311207268354;HambaAllah_411;https://twitter.com/HambaAllah_411/status/1583796311207268354
Tue Sep 20 11:03:15 +0000 2022;1572179575018242050;"Wanita Diduga Korban Pembunuhan Ditemukan Tewas | Ragam Perkara tvOne Jakarta, https://t.co/8tGu864anI - Warga Jalan Andi Djemma, Kota Palopo, Sulawesi Selatan digegerkan dengan penemuan ... https://t.co/V3WZIlhLFh";0;0;0;0;in;70269832;1572179575018242050;kabartvOne;https://twitter.com/kabartvOne/status/1572179575018242050
Tue Sep 13 11:59:03 +0000 2022;1569656902480719875;"Polisi membeberkan fakta terbaru tentang kasus mutilasi remaja perempuan di Kabupaten Bantaeng, Sulawesi Selatan. #pembunuhan https://t.co/O23WHJwLhS";0;0;0;0;in;79130206;1569656902480719875;jpnncom;https://twitter.com/jpnncom/status/1569656902480719875
Tue Sep 13 04:04:47 +0000 2022;1569537552280846336;"– Warga Kabupaten Bantaeng, Sulawesi Selatan, dihebohkan dengan kasus pembunuhan sadis yang dilakuka  #berita #kriminal  https://t.co/y9PIOGF9ex";0;0;0;0;in;1533808301665710080;1569537552280846336;BeritaDotMedia;https://twitter.com/BeritaDotMedia/status/1569537552280846336
Tue Sep 13 01:00:08 +0000 2022;1569491084560007169;"Warga Kabupaten Bantaeng, Sulawesi Selatan, dihebohkan dengan kasus pembunuhan sadis yang dilakukan seorang remaja terhadap pacaranya yang masih pelajar SMA.  Selengkapnya : https://t.co/UUljDtvGuz  ___ #Vivacoid #Pembunuhan #Siswa https://t.co/PMPM57Iig6";2;0;0;0;in;41730943;1569491084560007169;VIVAcoid;https://twitter.com/VIVAcoid/status/1569491084560007169
Mon Sep 12 17:05:26 +0000 2022;1569371621827248129;"– Warga Kabupaten Bantaeng, Sulawesi Selatan, dihebohkan dengan kasus pembunuhan sadis yang dilakuk  #berita #kriminal  https://t.co/nSVfK5ncjB";0;0;0;0;in;1533808301665710080;1569371621827248129;BeritaDotMedia;https://twitter.com/BeritaDotMedia/status/1569371621827248129
Wed Aug 24 04:43:03 +0000 2022;1562299424378077193;"Seorang pria bernama Syahrul (21) asal Jalan Mongsidi, Mariccaya, Makassar, Sulawesi Selatan ditangkap tim Sat Resmob Polda Sulsel. #pembunuhan https://t.co/Nt1Mlu0Rg6";0;0;0;0;in;79130206;1562299424378077193;jpnncom;https://twitter.com/jpnncom/status/1562299424378077193
Tue Aug 02 16:32:07 +0000 2022;1554505334038970368;"Polisi menangkap remaja inisial A (15), terduga pelaku pencabulan bocah 7 tahun di Sulawesi Selatan. Pasalnya remaja A mendapatkan ancaman pembunuhan dari keluarga korban. https://t.co/ilPEfzbNWN";1;0;1;4;in;69183155;1554505334038970368;detikcom;https://twitter.com/detikcom/status/1554505334038970368
Wed Jul 20 16:22:03 +0000 2022;1549791758896140288;"Gegara Syarat Nikah, Pria ini Tega Menghabisi Nyawa Calon Istrinya: Seorang pria berinisial AR (50 tahun) asal Kabupaten Bulukumba, Provinsi Sulawesi Selatan, tega menghabisi nyawa calon istrinya… https://t.co/lFtHdg4bOf #Bulukumba #Syaratnikah #priategabunuhpacar #Pembunuhan";0;0;0;0;in;123757780;1549791758896140288;terkinidotid;https://twitter.com/terkinidotid/status/1549791758896140288
Thu Jul 07 08:48:15 +0000 2022;1544966511961722880;"Tersangka dalam perkara pembunuhan Najamuddin Sewang, pegawai Dinas Perhubungan Kota Makassar, Sulawesi Selatan, kini berjumlah empat orang, dari sebelumnya lima. Salah satu tersangka dianggap tidak terlibat langsung dalam pembunuhan. https://t.co/u4jYlrQKpz https://t.co/9BunxZ6f8H";0;0;1;0;in;1318859059781455873;1544966511961722880;IDNTimesSulsel;https://twitter.com/IDNTimesSulsel/status/1544966511961722880
Thu Jun 30 09:55:30 +0000 2022;1542446721074085890;"Pelaku pembunuhan staf Pengadilan Agama Kolaka bernama Firdaus ditangkap polisi. Pelaku ditangkap di Bone, Sulawesi Selatan.  Via: detikSulsel  https://t.co/4npxeHyJFT";0;0;0;1;in;69183155;1542446721074085890;detikcom;https://twitter.com/detikcom/status/1542446721074085890
Fri Jun 10 06:44:38 +0000 2022;1535150930227736576;"https://t.co/VT86kOXwyb Buron kasus pembunuhan di Minahasa Selatan, Sulawesi Utara (Sulut), Wendi alias MW (35) ditangkap setelah 11 tahun diburu polisi. Selama buron, pelaku kerap gonta-ganti KTP demi lolos dari kejaran polisi.";0;0;0;0;in;1518143324808704000;1535150930227736576;manusiatanah01;https://twitter.com/manusiatanah01/status/1535150930227736576
Tue May 31 07:45:34 +0000 2022;1531542387084136448;"Terdakwa kasus pembunuhan Imam Masjid Al Ikhwan, Desa Senga, Kecamatan Belopa, Kabupaten Luwu, Sulawesi Selatan, divonis 20 tahun penjara.  Simak berita selengkapnya di https://t.co/GgtZcy4bbs #NewsOne #CariBeritaditvOne #PembunuhImamMasjid https://t.co/egv9REhFB0";0;0;1;2;in;55507370;1531542387084136448;tvOneNews;https://twitter.com/tvOneNews/status/1531542387084136448
Wed May 25 13:30:01 +0000 2022;1529454742660734976;"Sidang kasus pembunuhan di Pengadilan Negeri Belopa, Kabupaten Luwu, Sulawesi Selatan berakhir ricuh. Keluarga korban menginginkan terdakwa dihukum seumur hidup dan tidak menerima pembelaan dari kuasa hukum terdakwa untuk meringankan hukuman.   https://t.co/18AeTqCxJ6 https://t.co/MfrHiWgytT";0;2;0;1;in;71436318;1529454742660734976;KompasTV;https://twitter.com/KompasTV/status/1529454742660734976
Sun Apr 17 03:35:54 +0000 2022;1515534488750551042;"Mental² begini..  Naudzubillahi  Kepolisian berhasil mengunkap kasus pembunuhan yang diotaki Kepala Satuan Polisi Pamong Praja (Kasatpol PP) Makassar, Sulawesi Selatan.  https://t.co/UeL7MjhpfY";0;1;2;4;in;1219791786068959232;1515534488750551042;Jin_Koplok;https://twitter.com/Jin_Koplok/status/1515534488750551042
Tue Mar 15 10:42:03 +0000 2022;1503682934741487620;"Seorang perempuan bernama Murni, 39, warga Desa Pattiro, Kecamatan Dua Boccoe, Bone, Sulawesi Selatan, ditemukan tewas dengan kondisi mengenaskan. #pembunuhan https://t.co/tF7OgodIBr";0;0;0;0;in;79130206;1503682934741487620;jpnncom;https://twitter.com/jpnncom/status/1503682934741487620
Mon Feb 14 03:03:57 +0000 2022;1493058401043349513;"Kasus pembunuhan seorang mantan Kapolsek di Kabupaten Soppeng, Sulawesi Selatan, akhirnya terungkap.  Korban Kompol (Purn) Kamaruddin dihabisi karena masalah sepele oleh 4 pemuda.  https://t.co/nGcKSybpSV";0;0;0;0;in;64635651;1493058401043349513;serambinews;https://twitter.com/serambinews/status/1493058401043349513
Mon Jan 31 05:50:46 +0000 2022;1488026953882148864;"Seorang komandan dari kesatuan khusus Depot Speciale Troopen (DST), Kapten Raymond Westerling yang terlibat dalam pembunuhan besar-besaran 40.000 lebih rakyat Sulawesi Selatan,,,";0;1;0;0;in;1491587575;1488026943539007492;munasprok;https://twitter.com/munasprok/status/1488026953882148864
Thu Jan 06 16:25:48 +0000 2022;1479127069887926274;"Keluarga TKW (Sulawesi selatan) korban pembunuhan yang dilakukan majikan di Malaysia menuntut pelaku dihukum setimpal. https://t.co/u1KX0WnY60";0;1;16;61;in;1279643013455605760;1479127069887926274;Cintada16;https://twitter.com/Cintada16/status/1479127069887926274
Thu Jan 06 15:46:12 +0000 2022;1479117103751782413;"ART Korban Pembunuhan Masterchef Berasal dari Sulawesi Selatan https://t.co/qe5bMRqbtl";0;0;0;0;in;48890883;1479117103751782413;1nserttranstv;https://twitter.com/1nserttranstv/status/1479117103751782413
Thu Jan 06 12:06:45 +0000 2022;1479061874331164672;"Belakangan ini ramai soal kasus pembunuhan yang menimpa perempuan asal Sulawesi Selatan, Nur Afiah Daeng Damin di Malaysia. #Malaysia #berita #terkini https://t.co/9XLoCsXfsO https://t.co/82W4KcrN5U";0;0;0;0;in;1184391945415622656;1479061874331164672;SabahanKinabalu;https://twitter.com/SabahanKinabalu/status/1479061874331164672
Wed Jan 05 10:45:11 +0000 2022;1478678960015765506;"Keji juga Suami-istri ini melakukan pembunuhan kepada ART asal Sulawesi Selatan.   Semoga pengadilan Malaysia memberi hukuman berat kepada pelaku, supaya ada keadilan kepada korban. Cc @Menlu_RI https://t.co/m0Y6AXr3SN";0;0;0;11;in;1472920520802783238;1478678960015765506;DedyTelaumbanu4;https://twitter.com/DedyTelaumbanu4/status/1478678960015765506
Wed Jan 05 10:22:32 +0000 2022;1478673260720103426;"ART Korban Pembunuhan Masterchef Berasal dari Sulawesi Selatan https://t.co/NZWIu0ww6J";0;0;0;0;in;48890883;1478673260720103426;1nserttranstv;https://twitter.com/1nserttranstv/status/1478673260720103426
Tue Jan 04 23:07:58 +0000 2022;1478503502238257155;"https://t.co/z4mO7fqz9l Tim Pengacara enam terdakwa pembunuhan Anggota TNI di Posramil Kisor mengecam langkah penegak hukum yang memindahkan sidang para terdakwa dari PN Sorong ke Pengadilan di Makassar, Sulawesi Selatan. Terdapat 6 terdakwa, tiga terdakwa masih anak-anak.";0;0;1;3;in;1023114824;1478503502238257155;News_jubi;https://twitter.com/News_jubi/status/1478503502238257155
Tue Jan 04 22:37:33 +0000 2022;1478495844177379330;"https://t.co/HB5eNUG0gx Tim Pengacara enam terdakwa pembunuhan Anggota TNI di Posramil Kisor mengecam langkah penegak hukum yang memindahkan sidang para terdakwa dari PN Sorong ke Pengadilan di Makassar, Sulawesi Selatan. Terdapat 6 terdakwa, tiga terdakwa masih anak-anak.";1;0;0;3;in;36988709;1478495844177379330;VictorcMambor;https://twitter.com/VictorcMambor/status/1478495844177379330
Tue Jan 04 14:58:04 +0000 2022;1478380212131876865;"Mantan finalis MasterChef Malaysia tahun 2012 dan suaminya didakwa atas pembunuhan ART yang berusia 28 tahun, Nur Afiyah yang berasal dari Sulawesi Selatan. / #Global #JernihkanHarapan  https://t.co/T4sdQOC4F8";0;0;1;4;in;23343960;1478380212131876865;kompascom;https://twitter.com/kompascom/status/1478380212131876865
Sat Dec 11 09:00:06 +0000 2021;1469592821417971715;"11 Desember 1946 Westerling dan pasukannya memulai pembantaian warga Sulawesi Selatan. Dia mengaku bertanggung jawab atas pembunuhan massal itu. https://t.co/vTVMgbbyEr";0;1;20;46;in;131903463;1469592821417971715;historia_id;https://twitter.com/historia_id/status/1469592821417971715
Fri Dec 10 18:36:05 +0000 2021;1469375381861851138;"Nah, kekerasan yg terjadi apakah betul hanya tindakan sporadis? Atau ulah Individu saja?  Belanda selama ini menutup-nutupi kekerasan yg terjadi. Kayak mereka gak percaya bahwa banyak kasus kekerasan seperti peristiwa Rawagede, Pembunuhan Massal di Sulawesi Selatan,   Cont..";0;1;0;0;in;1124758896772390912;1469366904506650627;_ishoooo;https://twitter.com/_ishoooo/status/1469375381861851138
Fri Dec 10 02:54:37 +0000 2021;1469138452679589891;"• Pembunuhan massal 40.000 orang Sulawesi Selatan (12 Desember 1946)  • Pembunuhan 431 penduduk Rawagede (5 Desember 1947)  • Kerusuhan Tanjung Priok (12 September 1984)  • Peristiwa Talangsari (7 Februari 1989) • Tragedi kematian Marsinah (1993)";0;1;0;0;in;635168580;1469138430537830400;Himip_Unri;https://twitter.com/Himip_Unri/status/1469138452679589891
Thu Nov 25 15:53:15 +0000 2021;1463898586517807104;"Polisi menggelar rekonstruksi kasus pembunuhan sadis kuli bangunan terhadap istri mudanya di kota parepare, Sulawesi Selatan.   https://t.co/xjDBYlFnbT";0;0;0;2;in;69183155;1463898586517807104;detikcom;https://twitter.com/detikcom/status/1463898586517807104
Fri Nov 19 08:06:48 +0000 2021;1461606872373350402;"4 Kasus Kekerasan dan Dugaan Pembunuhan Warga Oleh Oknum Polisi di Sulawesi Selatan  https://t.co/yVdYzx3hGl";0;0;1;2;in;3004509337;1461606872373350402;LBH_Makassar;https://twitter.com/LBH_Makassar/status/1461606872373350402
Tue Oct 26 10:41:16 +0000 2021;1452948437402488833;"Seorang pemuda di Kabupaten Bantaeng, Sulawesi Selatan, nekat membunuh ayah, ibu, dan kakak kandungnya Selasa pagi, 26 Oktober 2021. #pembunuhan #kriminal #kriminalitas #lampostco https://t.co/r7BOxoB5qI";0;0;0;0;in;961851659692400640;1452948437402488833;lampungpost_;https://twitter.com/lampungpost_/status/1452948437402488833
Mon Sep 06 10:45:05 +0000 2021;1434830004542603265;"Pembunuhan sadis terjadi di Desa Bonepuso, Kecamatan Bulagi Selatan, Kabupaten Banggai Kepulauan, Sulawesi Tengah. Istri, cucu dan neneknya jadi korban kebiadaban seorang suami. #publisherstory https://t.co/0XbHtukvA6";0;0;3;0;in;759692754985242625;1434830004542603265;kumparan;https://twitter.com/kumparan/status/1434830004542603265
Tue Jul 06 02:49:59 +0000 2021;1412242393600913408;"Keluarga Acik, juragan emas Papua asal Enrekang Sulawesi Selatan sangat geram. Apalagi usai mengetahui pelaku pembunuhan Acik adalah istrinya sendiri, keluarga korban Acik pun mengungkap silsilah pelaku, VLH.  https://t.co/4ux6kqbeHA via @serambinews";0;0;0;1;in;64635651;1412242393600913408;serambinews;https://twitter.com/serambinews/status/1412242393600913408
Thu Jun 17 09:43:11 +0000 2021;1405461008555020292;"Motif Pembunuhan Rian Hingga Dibakar di Maros Berlatar Asmara Sesama Jenis: Kepolisian Daerah Sulawesi Selatan mengungkap motif pembunuhan mayat pria hangus bernama Rian di Desa Padaelo, Kecamatan Mallawa, Kabupaten Maros. Pembunuhan sadis tersebut… https://t.co/X333WXkl8H";0;0;0;0;in;456426648;1405461008555020292;merdekadotcom;https://twitter.com/merdekadotcom/status/1405461008555020292
Tue Jun 15 16:30:17 +0000 2021;1404838685569323010;"Polda Sulawesi Selatan menangkap 2 pelaku pembunuhan pria yang mayatnya ditemukan terbakar di Kabupaten Maros. https://t.co/4Vg3J6eIUN";0;0;2;4;in;69183155;1404838685569323010;detikcom;https://twitter.com/detikcom/status/1404838685569323010
Tue Jun 15 14:51:03 +0000 2021;1404813709281738768;"Jenazah korban pembunuhan yang dibakar di pinggir jalan Kabupaten Maros, Sulawesi Selatan, akhirnya teridentifikasi. https://t.co/FdJI2OiRN2";0;0;0;2;in;23343960;1404813709281738768;kompascom;https://twitter.com/kompascom/status/1404813709281738768
Tue Mar 30 13:25:02 +0000 2021;1376888197972590598;"Ketua Tim Pengawal Peristiwa Pembunuhan (TP3) enam laskar FPI Abdullah Hehamahua menduga intelijen menunggangi insiden ledakan bom bunuh diri di Katedral Makassar, Sulawesi Selatan, Minggu (28/3). #FPI https://t.co/bAleuxjPyf";0;0;0;1;in;79130206;1376888197972590598;jpnncom;https://twitter.com/jpnncom/status/1376888197972590598
Wed Mar 24 09:01:06 +0000 2021;1374647450619682819;"Kasus Pembunuhan Bayi, 2 Warga Sulsel Lolos dari Hukuman Mati di Malaysia: Dua warga Sulawesi Selatan (Sulsel) berhasil bebas dari hukuman mati di Kuching, Sarawak, Malaysia, Rabu (24/3). Keduanya dideportasi dan dipulangkan ke Indonesia melalui Pos… https://t.co/Npab4aIiJU";0;0;0;0;in;456426648;1374647450619682819;merdekadotcom;https://twitter.com/merdekadotcom/status/1374647450619682819
Mon Mar 22 10:27:33 +0000 2021;1373944429006909442;"Dua tenaga kerja Indonesia (TKI) asal Kabupaten Gowa, Sulawesi Selatan, terbebas dari hukuman mati atas atas tuduhan pembunuhan di Srawak, Malaysia.  #Validnews #Nasional #Imigran  https://t.co/OKUhOxDuXC";0;0;0;0;in;874558344593195008;1373944429006909442;validnewsid;https://twitter.com/validnewsid/status/1373944429006909442
Sat Mar 06 16:23:57 +0000 2021;1368235915265646595;"Sesosok mayat dalam karung ditemukan di Gowa, Sulawesi Selatan (Sulsel). Mayat itu diduga sebagai korban pembunuhan. https://t.co/1IfeyQrHKH";0;1;0;9;in;69183155;1368235915265646595;detikcom;https://twitter.com/detikcom/status/1368235915265646595
Sat Mar 06 07:00:56 +0000 2021;1368094226920001536;"Kejadian pembunuhan selebgram di Makassar, Sulawesi Selatan terekam kamera CCTV. Pelaku yang merupakan teman perempuan korban langsung dibawa ke kantor polisi beserta barang bukti.  #knowledgetoelevate #primetimenewsmetrotv #selebgramdibunuh #selebgram #selebgrammakassar https://t.co/4d3tegmnMP";1;0;3;13;in;57261519;1368094226920001536;Metro_TV;https://twitter.com/Metro_TV/status/1368094226920001536
